Station,SampleDate,SampleTime,TotalDepth,Depth,Parameter,MeasureValue,Unit,Latitude,Longitude
CB5.4,6/5/2018,16:06:00,33,21,WTEMP,21.624,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,20,WTEMP,21.611,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,19,WTEMP,21.613,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,18,WTEMP,21.701,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,16,WTEMP,22.116,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,15,WTEMP,22.343,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,14,WTEMP,22.516,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,13,WTEMP,22.528,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,12,WTEMP,22.89,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,11,WTEMP,22.958,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,10,WTEMP,22.932,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,9,WTEMP,22.629,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,8,WTEMP,22.285,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,7,WTEMP,22.35,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,6,WTEMP,22.474,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,5,WTEMP,23.06,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,4,WTEMP,23.62,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,3,WTEMP,23.705,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,17,WTEMP,21.768,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,32,WTEMP,21.56,DEG C,37.80013,-76.17466
CB5.4,6/5/2018,16:06:00,33,2,WTEMP,24.08,DEG C,37.80013,-76.17466
CB5.4W,6/5/2018,17:03:00,5,4,SALINITY,11.66,PPT,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,1,SALINITY,11.73,PPT,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,2,SALINITY,11.73,PPT,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,3,SALINITY,11.67,PPT,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,4,SALINITY,11.51,PPT,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,2,SALINITY,11.26,PPT,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,3,SALINITY,11.3,PPT,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,1,SALINITY,11.26,PPT,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,4,SALINITY,12.29,PPT,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,2,SALINITY,11.85,PPT,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,3,SALINITY,12.02,PPT,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,1,SALINITY,11.81,PPT,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,1,WTEMP,27.982,DEG C,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,3,WTEMP,26.682,DEG C,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,2,WTEMP,27.377,DEG C,37.81347,-76.29467
CB5.4W,7/10/2018,15:19:00,5,4,WTEMP,26.589,DEG C,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,1,WTEMP,27.208,DEG C,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,3,WTEMP,27.142,DEG C,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,2,WTEMP,27.197,DEG C,37.81347,-76.29467
CB5.4W,6/26/2018,16:15:00,5,4,WTEMP,26.932,DEG C,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,3,WTEMP,24.938,DEG C,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,2,WTEMP,25.343,DEG C,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,1,WTEMP,25.352,DEG C,37.81347,-76.29467
CB5.4W,6/5/2018,17:03:00,5,4,WTEMP,24.211,DEG C,37.81347,-76.29467
CB5.5,6/6/2018,7:44:00,15,7,SALINITY,12.72,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,14,SALINITY,19.18,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,9,SALINITY,14.73,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,2,SALINITY,9.94,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,3,SALINITY,10.24,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,4,SALINITY,10.81,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,5,SALINITY,11.5,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,6,SALINITY,12.4,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,8,SALINITY,13.75,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,10,SALINITY,15.73,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,11,SALINITY,15.98,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,12,SALINITY,16,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,1,SALINITY,9.91,PPT,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,13,SALINITY,16.5,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,11,SALINITY,15.61,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,13,SALINITY,18.43,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,13,SALINITY,18.43,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,2,SALINITY,12.81,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,3,SALINITY,13.69,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,4,SALINITY,14.28,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,5,SALINITY,14.57,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,6,SALINITY,14.63,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,7,SALINITY,14.73,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,8,SALINITY,14.89,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,9,SALINITY,15.04,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,10,SALINITY,15.29,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,12,SALINITY,16.98,PPT,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,1,SALINITY,12.17,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,1,SALINITY,13.67,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,12,SALINITY,19.18,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,13,SALINITY,19.19,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,14,SALINITY,19.19,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,15,SALINITY,19.19,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,6,SALINITY,14.59,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,16,SALINITY,19.19,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,8,SALINITY,18.18,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,2,SALINITY,13.68,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,3,SALINITY,13.68,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,4,SALINITY,13.71,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,5,SALINITY,13.8,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,7,SALINITY,16.39,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,9,SALINITY,18.87,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,10,SALINITY,19.14,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,11,SALINITY,19.16,PPT,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,11,WTEMP,24.35,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,10,WTEMP,24.338,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,9,WTEMP,24.71,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,7,WTEMP,25.488,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,5,WTEMP,25.602,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,4,WTEMP,25.61,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,3,WTEMP,25.626,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,2,WTEMP,25.639,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,8,WTEMP,25.23,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,16,WTEMP,24.374,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,6,WTEMP,25.614,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,15,WTEMP,24.37,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,14,WTEMP,24.371,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,13,WTEMP,24.362,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,12,WTEMP,24.361,DEG C,37.6918,-76.18967
CB5.5,6/28/2018,8:06:00,17,1,WTEMP,25.623,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,1,WTEMP,28.341,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,12,WTEMP,26.07,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,10,WTEMP,26.173,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,9,WTEMP,26.117,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,8,WTEMP,26.1,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,7,WTEMP,26.101,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,6,WTEMP,26.124,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,5,WTEMP,26.214,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,4,WTEMP,26.151,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,3,WTEMP,26.346,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,2,WTEMP,26.581,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,13,WTEMP,25.839,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,13,WTEMP,25.839,DEG C,37.6918,-76.18967
CB5.5,7/10/2018,16:05:00,14,11,WTEMP,26.234,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,13,WTEMP,22.425,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,1,WTEMP,22.913,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,12,WTEMP,22.941,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,11,WTEMP,23.192,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,10,WTEMP,23.453,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,8,WTEMP,23.273,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,6,WTEMP,23.256,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,5,WTEMP,23.139,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,4,WTEMP,23.055,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,3,WTEMP,22.99,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,2,WTEMP,22.978,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,9,WTEMP,22.722,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,14,WTEMP,21.526,DEG C,37.6918,-76.18967
CB5.5,6/6/2018,7:44:00,15,7,WTEMP,23.262,DEG C,37.6918,-76.18967
CB6.1,6/6/2018,8:32:00,12,9,SALINITY,16,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,11,SALINITY,21.68,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,11,SALINITY,21.68,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,2,SALINITY,14.68,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,3,SALINITY,14.67,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,4,SALINITY,14.71,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,5,SALINITY,14.85,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,6,SALINITY,14.96,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,7,SALINITY,15.09,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,8,SALINITY,15.63,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,1,SALINITY,14.61,PPT,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,10,SALINITY,17.39,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,4,SALINITY,15.76,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,12,SALINITY,22.44,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,8,SALINITY,20.79,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,2,SALINITY,14.19,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,3,SALINITY,14.48,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,5,SALINITY,17.32,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,6,SALINITY,18.3,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,7,SALINITY,18.58,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,9,SALINITY,22.16,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,10,SALINITY,22.41,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,11,SALINITY,22.44,PPT,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,1,SALINITY,14.04,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,1,SALINITY,13.64,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,7,SALINITY,20.18,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,8,SALINITY,20.23,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,9,SALINITY,20.42,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,10,SALINITY,20.48,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,3,SALINITY,14.12,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,11,SALINITY,20.48,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,5,SALINITY,18.33,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,2,SALINITY,13.56,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,4,SALINITY,15.68,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,6,SALINITY,19.7,PPT,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,6,WTEMP,25.171,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,4,WTEMP,25.601,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,2,WTEMP,25.604,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,5,WTEMP,25.338,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,11,WTEMP,25.054,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,3,WTEMP,25.531,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,10,WTEMP,25.052,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,9,WTEMP,25.057,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,8,WTEMP,25.081,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,7,WTEMP,25.091,DEG C,37.58847,-76.16216
CB6.1,6/28/2018,8:55:00,12,1,WTEMP,25.585,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,1,WTEMP,26.917,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,11,WTEMP,24.994,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,10,WTEMP,25.002,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,9,WTEMP,25.067,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,7,WTEMP,25.858,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,6,WTEMP,25.782,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,5,WTEMP,25.982,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,3,WTEMP,26.729,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,2,WTEMP,26.853,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,8,WTEMP,25.411,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,12,WTEMP,24.997,DEG C,37.58847,-76.16216
CB6.1,7/11/2018,7:48:00,13,4,WTEMP,26.314,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,10,WTEMP,22.124,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,1,WTEMP,23.077,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,8,WTEMP,22.941,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,7,WTEMP,23.099,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,6,WTEMP,23.057,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,5,WTEMP,23.035,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,4,WTEMP,23.042,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,3,WTEMP,23.054,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,2,WTEMP,23.053,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,11,WTEMP,21.574,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,11,WTEMP,21.574,DEG C,37.58847,-76.16216
CB6.1,6/6/2018,8:32:00,12,9,WTEMP,22.744,DEG C,37.58847,-76.16216
CB6.2,6/6/2018,10:44:00,10,7,SALINITY,14.5,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,9,SALINITY,19.57,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,9,SALINITY,19.57,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,2,SALINITY,13.32,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,3,SALINITY,13.33,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,4,SALINITY,13.41,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,5,SALINITY,13.96,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,6,SALINITY,14.26,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,1,SALINITY,13.35,PPT,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,8,SALINITY,15.28,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,6,SALINITY,16.07,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,9,SALINITY,24.24,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,9,SALINITY,24.24,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,2,SALINITY,13.75,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,3,SALINITY,13.79,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,4,SALINITY,13.91,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,5,SALINITY,15.11,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,7,SALINITY,20.62,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,8,SALINITY,20.83,PPT,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,1,SALINITY,13.75,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,9,SALINITY,21.13,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,1,SALINITY,15.44,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,4,SALINITY,17.78,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,10,SALINITY,21.11,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,7,SALINITY,21,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,2,SALINITY,15.43,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,3,SALINITY,16.3,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,5,SALINITY,18.12,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,6,SALINITY,19.34,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,8,SALINITY,21.12,PPT,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,8,WTEMP,25.07,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,6,WTEMP,25.318,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,5,WTEMP,25.444,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,3,WTEMP,25.735,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,2,WTEMP,26.123,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,7,WTEMP,25.092,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,10,WTEMP,25.075,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,4,WTEMP,25.507,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,1,WTEMP,26.172,DEG C,37.4868,-76.15633
CB6.2,6/28/2018,11:02:00,11,9,WTEMP,25.07,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,1,WTEMP,26.066,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,8,WTEMP,25.363,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,7,WTEMP,25.405,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,5,WTEMP,26.043,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,4,WTEMP,25.962,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,3,WTEMP,26.027,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,2,WTEMP,26.067,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,9,WTEMP,24.243,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,9,WTEMP,24.243,DEG C,37.4868,-76.15633
CB6.2,7/10/2018,8:51:00,10,6,WTEMP,26.049,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,8,WTEMP,22.76,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,1,WTEMP,23.286,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,6,WTEMP,23.025,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,5,WTEMP,23.093,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,4,WTEMP,23.169,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,3,WTEMP,23.243,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,2,WTEMP,23.27,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,9,WTEMP,21.846,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,9,WTEMP,21.846,DEG C,37.4868,-76.15633
CB6.2,6/6/2018,10:44:00,10,7,WTEMP,22.957,DEG C,37.4868,-76.15633
CB6.3,6/6/2018,11:15:00,12,9,SALINITY,15.65,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,11,SALINITY,19.62,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,11,SALINITY,19.62,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,2,SALINITY,12.43,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,3,SALINITY,12.47,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,4,SALINITY,12.58,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,5,SALINITY,12.66,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,6,SALINITY,12.8,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,7,SALINITY,13.06,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,8,SALINITY,14.05,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,1,SALINITY,12.41,PPT,37.41153,-76.15966
CB6.3,6/6/2018,11:15:00,12,10,SALINITY,16.74,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,6,SALINITY,14.39,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,9,SALINITY,24.5,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,8,SALINITY,23.86,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,2,SALINITY,14.31,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,3,SALINITY,14.31,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,4,SALINITY,14.32,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,5,SALINITY,14.34,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,1,SALINITY,14.31,PPT,37.41153,-76.15966
CB6.3,7/10/2018,8:18:00,10,7,SALINITY,17.98,PPT,37.41153,-76.15966
CB6.3,6/28/2018,11:38:00,12,2,SALINITY,14.69,PPT,37.41153,-76.15966
CB6.3,6/28/2018,11:38:00,12,11,SALINITY,21.41,PPT,37.41153,-76.15966
CB6.3,6/28/2018,11:38:00,12,4,SALINITY,17.51,PPT,37.41153,-76.15966
